"Mixture"	"Cyt"
"TCGA-AA-A02W-01A-01R-A00A-07"	6.64663578366432
"TCGA-AA-A02Y-01A-43R-A32Y-07"	17.5985856563972
"TCGA-AA-A03F-01A-11R-A16W-07"	3.87894668317334
"TCGA-AA-A03J-01A-21R-A16W-07"	22.0797798077438
"TCGA-AD-5900-01A-11R-1653-07"	36.6395403013488
"TCGA-AD-6548-01A-11R-1839-07"	28.6890740455219
"TCGA-AD-6888-01A-11R-1928-07"	7.83637773991038
"TCGA-AD-6889-01A-11R-1928-07"	7.57979766389906
"TCGA-AD-6890-01A-11R-1928-07"	13.1475103483642
"TCGA-AD-6895-01A-11R-1928-07"	63.8205205729765
"TCGA-AD-6899-01A-11R-1928-07"	24.0654104230777
"TCGA-AD-6901-01A-11R-1928-07"	18.3327352940361
"TCGA-AD-6963-01A-11R-1928-07"	25.3153506229829
"TCGA-AD-6964-01A-11R-1928-07"	58.7240034513034
"TCGA-AD-6965-01A-11R-1928-07"	19.8796008509224
"TCGA-AD-A5EJ-01A-11R-A28H-07"	42.6047759723694
"TCGA-AD-A5EK-01A-11R-A28H-07"	10.0395536951787
"TCGA-AM-5820-01A-01R-1653-07"	2.78176953966356
"TCGA-AM-5821-01A-01R-1653-07"	51.4997283533974
"TCGA-AU-3779-01A-01R-1723-07"	9.50468316521184
"TCGA-AU-6004-01A-11R-1723-07"	22.6429641964948
"TCGA-AY-4070-01A-01R-1113-07"	9.55851548973371
"TCGA-AY-4071-01A-01R-1113-07"	25.0352511702892
"TCGA-AY-5543-01A-01R-1653-07"	11.6779013760967
"TCGA-AY-6196-01A-11R-1723-07"	52.7246045411934
"TCGA-AY-6197-01A-11R-1723-07"	17.4604358179637
"TCGA-AY-6386-01A-21R-1723-07"	8.76760832239825
"TCGA-AY-A54L-01A-11R-A28H-07"	5.0924791547799
"TCGA-AY-A69D-01A-11R-A37K-07"	4.0279991932897
"TCGA-AY-A71X-01A-12R-A37K-07"	2.49713748560063
"TCGA-AY-A8YK-01A-11R-A41B-07"	4.95258485981278
"TCGA-AZ-4308-01A-01R-1410-07"	5.35789246653699
"TCGA-AZ-4313-01A-01R-1410-07"	3.33586891609139
"TCGA-AZ-4315-01A-01R-1410-07"	16.2152585809161
"TCGA-AZ-4323-01A-21R-1839-07"	30.8679115112989
"TCGA-AZ-4614-01A-01R-1410-07"	12.0291403110946
"TCGA-AZ-4615-01A-01R-1410-07"	76.4631244725367
"TCGA-AZ-4616-01A-21R-1839-07"	22.5004882824978
"TCGA-AZ-4682-01B-01R-A32Z-07"	9.7980830265761
"TCGA-AZ-4684-01A-01R-1410-07"	14.1646245988535
"TCGA-AZ-5403-01A-01R-1653-07"	3.13545500320226
"TCGA-AZ-5407-01A-01R-1723-07"	12.907820840405
"TCGA-AZ-6598-01A-11R-1774-07"	71.661526518395
"TCGA-AZ-6598-11A-01R-1774-07"	25.3225006624196
"TCGA-AZ-6599-01A-11R-1774-07"	7.90676820305735
"TCGA-AZ-6599-11A-01R-1774-07"	28.7703991464134
"TCGA-AZ-6600-01A-11R-1774-07"	8.71384169209688
"TCGA-AZ-6600-11A-01R-1774-07"	16.9241535681165
"TCGA-AZ-6601-01A-11R-1774-07"	40.0417070419111
"TCGA-AZ-6601-11A-01R-1774-07"	23.4567658952058
"TCGA-AZ-6603-01A-11R-1839-07"	13.8885479474917
"TCGA-AZ-6603-11A-02R-1839-07"	49.4147042525575
"TCGA-AZ-6605-01A-11R-1839-07"	14.5046561962813
"TCGA-AZ-6605-11A-01R-1839-07"	5.79098190966886
"TCGA-AZ-6606-01A-11R-1839-07"	10.9319772517937
"TCGA-AZ-6607-01A-11R-1839-07"	31.1957249139315
"TCGA-AZ-6608-01A-11R-1839-07"	3.27363748495952
"TCGA-CA-5254-01A-21R-1839-07"	5.68252300530696
"TCGA-CA-5255-01A-11R-1839-07"	2.32288787193901
"TCGA-CA-5256-01A-01R-1410-07"	11.0188585207106
"TCGA-CA-5796-01A-01R-1653-07"	14.2303720395288
"TCGA-CA-5797-01A-01R-1653-07"	11.1503956327301
"TCGA-CA-6715-01A-21R-1839-07"	6.19068310245641
"TCGA-CA-6716-01A-11R-1839-07"	1.35515829838596
"TCGA-CA-6717-01A-11R-1839-07"	23.3213768250649
"TCGA-CA-6718-01A-11R-1839-07"	120.902242272489
"TCGA-CA-6719-01A-11R-1839-07"	10.6594849292714
"TCGA-CK-4947-01B-11R-1653-07"	19.3038565813945
"TCGA-CK-4948-01B-11R-1653-07"	5.8681529878525
"TCGA-CK-4950-01A-01R-1723-07"	27.4770096889942
"TCGA-CK-4951-01A-01R-1410-07"	50.3407080395555
"TCGA-CK-4952-01A-01R-1723-07"	5.5142123426215
"TCGA-CK-5912-01A-11R-1653-07"	4.33144209608378
"TCGA-CK-5913-01A-11R-1653-07"	37.9552727133379
"TCGA-CK-5914-01A-11R-1653-07"	22.552468934815
"TCGA-CK-5915-01A-11R-1653-07"	0.719147296289074
"TCGA-CK-5916-01A-11R-1653-07"	124.302782510033
"TCGA-CK-6746-01A-11R-1839-07"	53.1703186186327
"TCGA-CK-6747-01A-11R-1839-07"	9.06289865885288
"TCGA-CK-6748-01A-11R-1839-07"	8.44771419519586
"TCGA-CK-6751-01A-11R-1839-07"	12.9706171047164
"TCGA-CM-4743-01A-01R-1723-07"	42.0781284843289
"TCGA-CM-4744-01A-01R-A32Z-07"	27.1738556904792
"TCGA-CM-4746-01A-01R-1410-07"	12.0004425810078
"TCGA-CM-4747-01A-01R-1410-07"	2.54532703200516
"TCGA-CM-4748-01A-01R-1410-07"	6.80679458199891
"TCGA-CM-4750-01A-01R-1410-07"	9.57882591367345
"TCGA-CM-4751-01A-02R-1839-07"	27.3328579998855
"TCGA-CM-4752-01A-01R-1410-07"	17.6493747651862
"TCGA-CM-5341-01A-01R-1410-07"	11.4364306673726
"TCGA-CM-5344-01A-21R-1723-07"	6.16831215042195
"TCGA-CM-5348-01A-21R-1723-07"	14.8020779436218
"TCGA-CM-5349-01A-21R-1723-07"	4.90878655519125
"TCGA-CM-5860-01A-01R-1653-07"	7.06812574025433
"TCGA-CM-5861-01A-01R-1653-07"	9.46857995379719
"TCGA-CM-5862-01A-01R-1653-07"	5.62885750059807
"TCGA-CM-5863-01A-21R-1839-07"	6.70847964860182
"TCGA-CM-5864-01A-01R-1653-07"	14.8051206613598
"TCGA-CM-5868-01A-01R-1653-07"	4.39917288837805
"TCGA-CM-6161-01A-11R-1653-07"	22.1950731802513
"TCGA-CM-6162-01A-11R-1653-07"	28.8622779886524
"TCGA-CM-6163-01A-11R-1653-07"	16.1006124338917
"TCGA-CM-6164-01A-11R-1653-07"	14.5541757919705
"TCGA-CM-6165-01A-11R-1653-07"	9.1672571665369
"TCGA-CM-6166-01A-11R-1653-07"	2.80048927259745
"TCGA-CM-6167-01A-11R-1653-07"	15.2716625217777
"TCGA-CM-6168-01A-11R-1653-07"	8.94202065740071
"TCGA-CM-6169-01A-11R-1653-07"	36.9752301643525
"TCGA-CM-6170-01A-11R-1653-07"	7.29484390665335
"TCGA-CM-6171-01A-11R-1653-07"	12.816754501512
"TCGA-CM-6172-01A-11R-1653-07"	5.48696891770452
"TCGA-CM-6674-01A-11R-1839-07"	23.2012920475356
"TCGA-CM-6675-01A-11R-1839-07"	11.1704069146496
"TCGA-CM-6676-01A-11R-1839-07"	4.48469271004262
"TCGA-CM-6677-01A-11R-1839-07"	11.906009278719
"TCGA-CM-6678-01A-11R-1839-07"	4.05342857499688
"TCGA-CM-6679-01A-11R-1839-07"	7.33887925812204
"TCGA-CM-6680-01A-11R-1839-07"	15.382834573243
"TCGA-D5-5537-01A-21R-1928-07"	3.13971578769079
"TCGA-D5-5538-01A-01R-1653-07"	13.2572481396734
"TCGA-D5-5539-01A-01R-1653-07"	4.72624603899249
"TCGA-D5-5540-01A-01R-1653-07"	11.0552202554859
"TCGA-D5-5541-01A-01R-1653-07"	14.3423251232156
"TCGA-D5-6529-01A-11R-1774-07"	14.6858798827405
"TCGA-D5-6530-01A-11R-1723-07"	69.6151988628522
"TCGA-D5-6531-01A-11R-1723-07"	20.9163305848473
"TCGA-D5-6532-01A-11R-1723-07"	4.16723066194398
"TCGA-D5-6533-01A-11R-1723-07"	8.31106446398386
"TCGA-D5-6534-01A-21R-1928-07"	25.9165545000962
"TCGA-D5-6535-01A-11R-1723-07"	10.2945239516008
