Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.A6.2675.01A.02R.1723.07	0.100564670997323	0	0.00821924819439866	0.0343244176960926	0	0.0826826666745475	0	0.0184868509661764	0.0693168449590986	0	0.00779570852625302	0.000696025322902139	0	0.348685907995703	0.0867303786270634	0.209359349191741	0.000284364449965558	0	0	0.0218868892934697	0	0.0109666771052657	0.016	0.240781918250363	1.00323455462116
TCGA.A6.2675.11A.01R.1723.07	0.12785126451631	0	0.0496646328404752	0.10346116208283	0	0.302701537238108	0	0	0.00393683040169222	0	0	0.0180225658564406	0.0186706511515889	0	0.0186211044115311	0.25501215638055	0	0.0178246738127099	0.084233421307764	0	0	0	0.017	0.230517554904386	0.990942197028093
TCGA.A6.2676.01A.01R.0826.07	0.00338284157119858	0.00269353556584379	0.0026315411815267	0.135787262577306	0	0.0281262399708205	0.108248554530955	0.034994564326322	0	0	0.0248942445932939	0.0254782282863374	0	0.206275762029516	0.100756131065826	0.218552834011956	0.0244280299355896	0	0	0.065576247367719	0	0.0181739829857884	0.00800000000000001	0.283033256753039	0.973042206981482
TCGA.A6.2677.01A.01R.0821.07	0.125542179576118	0	0.00935714153106403	0.0991245444178448	0	0.176870797749151	0.0590776361593697	0.0135138357051037	0.00139538248601942	0	0.0154860913198474	0	0.00115166701647442	0.256816300854528	0.0787456825091557	0.0899699968915044	0.0375634720752036	0	0.0353852717086154	0	0	0	0.148	0.0889818816491475	1.05195932145725
TCGA.A6.2677.01B.02R.A277.07	0.116159480884798	0	0.00186072175913786	0	0	0.365457369790753	0.125497436761304	0	0	0	0.0555639709164555	0	0.0183517057607971	0.0486284182212295	0.0355449207369736	0.128015176368473	0.0625691227402315	0	0.0229574893102097	0	0.0193941867496372	0	0.344	0.035642318176227	1.06460061713965
TCGA.A6.2678.01A.01R.0821.07	0.0646514255504358	0	0.00779399880946854	0.130510397740675	0	0.143919483851571	0.097406637040835	0.0206420296313444	0	0	0.00434880178549563	0.0282403455251361	0	0.20058586685374	0.0787152225091223	0.163362412802076	0.0144181551768399	0.00403992720619775	0.0412827453475155	0	0	8.25501695468323e-05	0.036	0.176425298127725	1.01326407701172
TCGA.A6.2678.11A.01R.A32Z.07	0.0363570883079439	0	0.103372078295524	0.133408561220381	0	0.177494256986929	0	0	0.0129825590418515	0	0.00201610078707995	0.000731856499924045	0	0	0.00845688088111225	0.319035975713761	0.0479417554879911	0	0.150973862994597	0	0.00722902378290521	0	0.012	0.261819738876117	0.974856855700904
TCGA.A6.2679.01A.02R.1410.07	0.00615534947873908	0	0.0562825487854394	0.280454970379272	0	0.0455218205514044	0	0.00691788680499977	0.125158943747668	0.0134165487070004	0	0.0732767712998375	0	0.294181945677971	0.048373648950418	0.0279420459586367	0	0	0	0.0126542010679788	0	0.00966331859063435	0.119	0.105217348168012	1.06844840470956
TCGA.A6.2679.11A.01R.A32Z.07	0.0214453341318535	0	0.0474241152981257	0.376742112445316	0	0.0403777507811632	0.0549163576086631	0.0526395179577639	0.0566856076406426	0	0.0104449793936	0	0.00637953241188051	0.0490902229689849	0.0685981837588085	0.140623746605806	0.0398380866278896	0	0.0347944523695023	0	0	0	0.0639999999999999	0.144855806986212	1.03742861082657
TCGA.A6.2680.01A.01R.1410.07	0.0861807770424229	0	0.0366805047646505	0.0196465817176796	0	0.0905187893297398	0	0	0.0602858820490605	0	0.036818814498453	0	0	0.318362585086145	0.0498403309436884	0.152051766559394	0.0296065461868127	0	0	0.086015630642169	0.0339917911797848	0	0.034	0.179273664744953	1.02365189759069
TCGA.A6.2680.11A.01R.A32Z.07	0.0395849922015061	0	0.00227842439486977	0.130355528094144	0	0.219154732885931	0	0.0388677716751344	0.0680803339341934	0	0.0461971229745443	0.00616170375928461	0.00659980741326741	0	0.0134046552559528	0.234223477089416	0.040162483436258	0	0.129568508184215	0	0.0253604587012833	0	0.707	-0.00798244562427134	1.08512485718038
TCGA.A6.2681.01A.01R.1410.07	0.0394270115625734	0	0	0.0887979746830051	0	0.00361266068528161	0	0.0191681511711073	0.081547560728931	0	0.0152106025287492	0	0	0.454856482041365	0.0658761083644968	0.0977635302875404	0.018420871874114	0	0	0.115319046072836	0	0	0.002	0.385322199999506	0.935992252351049
TCGA.A6.2682.01A.01R.1410.07	0.0329759733144897	0	0.00348047382966438	0	0	0.00110113563197472	0.0475155675287029	0.0147334944797425	0.0276718399438871	0.0201035985423561	0.0318783190743762	0	0	0.361065959225181	0	0.0262253415124947	0	0	0	0.398884741631252	0	0.0343635552858792	0.054	0.153535651313238	1.10609403622652
TCGA.A6.2682.11A.01R.A32Z.07	0.16690874124687	0	0.0799030327215635	0.0880721731399824	0	0.157607651465114	0	0.0119806132361769	0.0625425064130936	0	0	0.0314178033287306	0	0.00670484866663063	0.0146806261200244	0.173936848672564	0.0445585056059587	0	0.129835850929147	0	0.030811956213517	0.00103884224062764	0.005	0.335189586152335	0.944837142982967
TCGA.A6.2683.01A.01R.0821.07	0.0734650083976486	0	0.000164568497667158	0.0262399890428934	0	0.0988431529816376	0.0372861501769142	0.038282742926463	0.109838848030055	0	0.105621792559987	0	0	0.185578612583291	0.0110810476077349	0.185627492689229	0.0179247536495821	0	0	0.106031140783471	0	0.00401470007342655	0.679	-0.00525220992401996	1.08927531453392
TCGA.A6.2683.11A.01R.A32Z.07	0.00910906521416222	0	0.163054199573614	0.0719879561747411	0	0.278803842182508	0	0.000589631730127253	0.0411418413418033	0	0	0	0	0	0.0106394500731326	0.19753305913648	0.05771479851143	0	0.156172563527734	0	0.0132535925342678	0	0.00600000000000001	0.291815978611069	0.964703379757134
TCGA.A6.2684.01A.01R.1410.07	0.0183654319400301	0	0	0.0768129090559852	0	0	0.0127221534305611	0.0351344757194081	0.103148368163744	0	0.0409254817889731	0	0	0.396307518767475	0.0665707442104801	0.134761612779841	0.0353413227744022	0	0	0.0799099813691001	0	0	0.018	0.227104465066905	1.01375631140009
TCGA.A6.2684.01A.01R.A278.07	0.0050448495941273	0	0	0.0318071800245691	0	0.0635184299629004	0.0489320179683628	0.03646490741686	0.0102776091219371	0.00689534515844492	0	0.0100033209337909	0.0091975774857113	0.270029077643783	0.0814836434606038	0.261808640903002	0.0455614408399293	0.035159783071016	0	0.0376550395761143	0.0461611368388474	0	0.257	0.0521307528606912	1.08674251503
TCGA.A6.2684.01C.08R.A277.07	0.0685124704473625	0	0	0	0	0.221880958163234	0.0352288177650221	0.032125683394882	0	0	0.0429669966583183	0	0.00856339155834189	0.083569202840464	0.132690492448383	0.222161110364539	0.0237970505114981	0.0383287996717442	0	0.0332391982037699	0.0330990933163142	0.0238367346561267	0.032	0.181647108348644	1.01205867013218
TCGA.A6.2684.11A.01R.A32Z.07	0.0208543789915953	0.00831280389573086	0.0577181274940531	0.0969174012659996	0	0.195964756453179	0	0.0564629814296489	0.0657880053168586	0	0	0.057089100807386	0.00644708562020347	0.0482963330650961	0.0242329367463312	0.174454975253604	0.0473496206689451	0.00248094335600353	0.121909885382496	0	0.0157206642528696	0	0.072	0.138426400678256	1.02327647699263
TCGA.A6.2685.01A.01R.1410.07	0.095368020263017	0	0	0.0659492559408982	0	0.062949296482304	0.00903096142623323	0.0294135815600099	0.0652201138936399	0	0	0	0	0.184414282710268	0.014649035831328	0.304796865805153	0.0610533340371097	0	0	0.0601544585385156	0.0181466038737286	0.0288541896377944	0.026	0.192837770317676	1.01197848208999
TCGA.A6.2685.11A.01R.A32Z.07	0.0276162642386213	0	0.0244342150162012	0.322351494146448	0	0.143312288246921	0.0648535420700803	0.0552231444379053	0.0544883006524087	0.010764019707359	0	0	0	0	0.0303983871579239	0.104901339780615	0.0963412582788112	0	0.060239016712882	0	0.005076729553823	0	0.099	0.115054422229684	1.0531302111581
TCGA.A6.2686.01A.01R.A32Z.07	0.0761621492375963	0	0.00942190478754995	0.200059346176834	0	0.0771614470388532	0.135566447834975	0.0390055950533718	0.0563285967042641	0	0.0395802477949862	0	0	0.123168319917221	0.0605396306557098	0.10420092402919	0.0607027910112353	0	0	0.00660142551814362	0.00669758258882471	0.00480359165124527	0.014	0.252424793352976	0.981000102609257
TCGA.A6.2686.11A.01R.A32Z.07	0.0121131940989842	0	0.0811694948883342	0.0899421542057096	0	0.155282449623708	0	0.0220098354407496	0.0775764907200761	0.0104464557857259	0.00328520261060463	0.00880374394502484	0	0.0744607928545537	0.0339830957511975	0.214547060903391	0.0210095486004391	0	0.157055041020302	0	0.036672535089535	0.00164290446166441	0.03	0.184875801461103	1.00246937182848
TCGA.A6.3807.01A.01R.1022.07	0.0235922236389669	0	0.000198459357332636	0.04395892986606	0	0.0977143476765038	0.0669163671701782	0.070732635615188	0.0105264190994094	0	0.00943489658520995	0.0145447999664159	0	0.150504577328957	0.103491037370511	0.196152258389991	0.0284661232267126	0.00157743662191862	0.0335810473880612	0	0.0450571041181259	0.103551336580457	0.562	0.00722153460553805	1.08212967090713
TCGA.A6.3808.01A.01R.1022.07	0.134897546598168	0	0.0117796108883472	0.0224126940552912	0	0.117489752821096	0.0179306948936635	0.0372171982336642	0.0326390905662057	0	0	0.0222874395968492	0	0.232966697433959	0.0662490946596076	0.151064010171545	0.00737607031635312	0	0.0267974345253945	0.0924233557064873	0	0.0264693095333685	0.00600000000000001	0.291667992380624	0.966795205813822
TCGA.A6.3809.01A.01R.1022.07	0.0151665243495459	0.00073739728234156	0.000199080162134862	0.0694417520970629	0	0.219518557078306	0.0603535676896647	0.0512506365422559	0	0	0.0114336614646862	0.017754214445232	0	0.0890594342825054	0.123528579156389	0.217522860609276	0.0264008316600141	0	0	0.0778511765077512	0	0.0197817266728346	0.041	0.172124921043567	1.01893851701029
TCGA.A6.3809.01A.01R.A278.07	0.00504626963008083	0.008105060884092	0.000350042444127573	0	0	0.144260229244283	0.102761180814377	0.0788090652353762	0	0.0573943815929874	0.00527438909187821	0	0	0.0993083073621525	0.0946578475748426	0.241005655090223	0.0208932071119684	0	0	0.115446716560856	0.00510840830698092	0.0215792390557755	0.193	0.0703629007626696	1.05747279904756
TCGA.A6.3809.01B.04R.A277.07	0.0723414289275246	0	0.0130370561133868	0.0239020985345744	0	0.32588257329186	0.0293017296810993	0.0240520409610975	0	0	0.0128997181335277	0	0	0.0290190563425121	0.0468795285556928	0.157625942339514	0	0.045880239564342	0	0.172036262500513	0.000818008904571051	0.046324316149785	0.036	0.175973746150123	1.01523917665404
TCGA.A6.3810.01A.01R.1022.07	0.0605005241910121	0	0.00704503819735691	0.076326265829876	0	0.1338642093986	0.0593404052869994	0.0210634780599128	0	0	0	0.00827762344309681	0	0.295886255114564	0.0696448259100229	0.118464689788231	0	0	0	0.100312558229579	0.00820734244879521	0.0410667841019544	0.032	0.181294339419268	1.02129696378095
TCGA.A6.3810.01A.01R.A278.07	0.0543541267609049	0	0.00725055868228846	0.0551922611364656	0	0.0647655320568221	0.0460295216205966	0.0473146797130522	0	0	0.00296729197370316	0.00168550685789914	0	0.362178305064378	0.0804593869093361	0.110396735600074	0	0	0	0.11172919814003	0.0106929609190636	0.0449839345653859	0.11	0.111559923091843	1.06528959136517
TCGA.A6.3810.01B.04R.A277.07	0.0712354770193028	0	0.00696361009674896	0	0	0.242557353730655	0.0789044668042019	0.00534137163269053	0	0	0.0524152358138448	0	0	0.0440933769122938	0.101533482082625	0.212755460285715	0	0	0.00354331220077573	0.00631574534798404	0.13681047401403	0.0375306340591324	0.132	0.0947052869344581	1.04114530694227
TCGA.A6.4105.01A.02R.1774.07	0.0449670456019376	0	0.00909801374670985	0.175903530644179	0	0.0851515606347775	0.148375763926193	0.0472462017226211	0.0387055641425267	0	0.0536387292274371	0	0.00132475174605015	0.119655927477182	0.0746616862108033	0.154330070056948	0.00764472092277967	0.00380738910027684	0	0.0129526444415255	0.00991081099963885	0.0126255893984141	0.045	0.16712731368756	1.01738951990326
TCGA.A6.4107.01A.02R.1410.07	0.0033852853340511	0.00879474710059498	0.0660189907554025	0.0239255701436126	0	0.171019415903761	0	0.0460854975012889	0.0948529229375454	0	0	0.00137455808763533	0	0.183400057777991	0.0635576333732087	0.142287979379022	0.147708445002629	0	0	0.0475888967032574	0	0	0.085	0.126706015470446	1.03280223208482
TCGA.A6.5656.01A.21R.1839.07	0.00662551772844136	0.018505376068569	0	0.0119319672845191	0.0263457994501845	0	0.091746500157605	0.00464132080814138	0.0394706103169659	0	0.0972332524544943	0	0	0.509204459420388	0.0468085120772653	0.012388939646376	0	0	0	0.13509774458705	0	0	0.022	0.204789896883274	1.04307006330451
TCGA.A6.5656.01A.21R.A278.07	0.000383778576776038	0.0119890714056142	0	0	0	0.0707482563788484	0.106434651824539	0	0.0118955608283307	0	0.140395629391093	0	0	0.525443393015639	0.00748675036819731	0	0	0	0	0.125222908210962	0	0	0.195	0.0700002486707108	1.11885146047505
TCGA.A6.5656.01B.02R.A277.07	0.0428405308432591	0	0.0169799580621131	0	0	0.394827944701635	0.0603869240365281	0.0140084792922178	0	0	0.0218558706444748	0	0	0.132484013750565	0.042904840475915	0.15066989236301	0.00557936022175409	0.0418053631514909	0	0.0212175665747456	0.0344562388783234	0.0199830170039685	0.111	0.110435301027399	1.0405356255698
TCGA.A6.5657.01A.01R.A32Z.07	0.332988476950429	0	0.0633509969849052	0.0952193236916036	0	0.0911910459339954	0	0.0702792531606093	0.0754072269096992	0	0	0.03730450083524	0	0.0872345765658223	0.0589050762475884	0.0242176761197403	0.0230221451841083	0.0240082575224107	0.0109754693289543	0.00589597456489412	0	0	0.0669999999999999	0.142096183813913	1.06087400342073
TCGA.A6.5659.01A.01R.1653.07	0.0793975608597898	0	0	0.0645427355119806	0	0.118571865701793	0.0515690484110354	0	0.00306546328758356	0	0.0449712340560591	0	0	0.420546714236808	0.0750719445554599	0.0487418236210229	0.0190664148349185	0	0	0.0744551949235493	0	0	0.023	0.203417509718503	1.02333958878368
TCGA.A6.5659.01A.01R.A278.07	0.0466623794134618	0	0	0	0	0.159774436551527	0.110095465767266	0	0	0	0.0932632584986151	0	0	0.39569430876844	0.0363637020776868	0.0511063998482893	0.00997494792769858	0	0	0.0970651011470146	0	0	0.368	0.0304024332635276	1.09994747640666
TCGA.A6.5659.01B.04R.A277.07	0.145113709169696	0	0.00407947891161772	0	0	0.307236643637839	0.0497967521758648	0	0	0	0.0439298341770007	0	0.0406704451018276	0.0330644883930033	0	0.204093695917053	0.0339500708065795	0.0603911918598516	0	0.077673689849667	0	0	0.423	0.0217462439463524	1.06746644569941
TCGA.A6.5659.11A.01R.1653.07	0.0652158227533757	0.0367563394240265	0.176493752371562	0.0518964881851753	0	0.168258967756845	0.0120408303261134	0.0218869688768563	0.0141403026492155	0	0.0171805591688374	0	0.00509625716261946	0.0407956395559342	0.0227675221701119	0.120656897632638	0.0746043295171829	0.00136860913077138	0.149660173136397	0	0.0153482676346	0.00583227254773785	0.002	0.393599187028938	0.91946496838496
TCGA.A6.5660.01A.01R.1653.07	0.00852110568278035	0	0	0.0362504168729358	0.00146463591505567	0.107608223580412	0.0616461576162601	0	0.0119241973487896	0	0.0862910314019344	0	0	0.394260003500228	0.0168489798077378	0.13459997611982	0.0225293967316344	0	0	0.118055875422412	0	0	0.051	0.157526090169553	1.05078088126612
TCGA.A6.5661.01A.01R.1653.07	0.0402367243747144	0	0.0413145393605542	0.0869411404098625	0	0.259963243370527	0.0872260519964632	0.102334677347971	0	0	0.0436143304292295	0	0	0.115854118143061	0.0696549701448739	0.106764705554901	0.0133869054997281	0.0126247924341389	0	0.0144202834519118	0.00566351748206432	0	0.085	0.127024759279527	1.03769818911489
TCGA.A6.5661.01B.05R.2302.07	0.0786678121482723	0	0.0132003791377842	0.0634408492663772	0	0.310856742401116	0.0178445121151494	0.0889081800116138	0.00679829181307471	0	0.0366525988023232	0	0.00262162145205576	0.0329863887520998	0.00898309999015372	0.0681896737971741	0	0.0725770455099174	0	0.126537831141808	0.0321900188646989	0.0395449547963814	0.091	0.122502355559186	1.04074589564351
TCGA.A6.5662.01A.01R.1653.07	0.06346950830957	0	0	0.0530221986612125	0	0.210765712984465	0.104462582223976	0	0.00746016265541796	0	0.0273489149654395	0.0106151142700907	0.0282123583187108	0.132020744479994	0	0.253397036012372	0.0820571761659832	0	0.0231872070995085	0	0	0.00398128385325895	0.378	0.0281120974556729	1.06796842761185
TCGA.A6.5662.11A.01R.1653.07	0.141194792162476	0	0.0402928005490219	0.108207106410413	0	0.263871953178555	0.000161833476412606	0.0141740058675212	0.0457553016956211	0	0	0	0.0220225789233594	0.023130874653666	0.0100008594965799	0.12828122717839	0.0542374412047356	0.00869449307989641	0.0712076124205512	0.00730574697970318	0	0.0614613727230979	0.017	0.233281667507967	0.989000411548441
TCGA.A6.5664.01A.21R.1839.07	0.136051564040175	0	0.00348360566956822	0.0823718904038653	0	0.22151030695969	0.00584234054293681	0	0.0113072184959081	0	0.0243618012736503	0	0.0177781258962981	0.159425503800688	0.04345887251432	0.238661060591855	0	0	0	0.0557477098110458	0	0	0.022	0.206256756996556	1.00289864755418
TCGA.A6.5665.01A.01R.1653.07	0.116805306174699	0	0	0.252559872192911	0	0.134157564371667	0.128882743767591	0.0048338324287201	3.24025635715248e-05	0	0.0164749114378391	0	0.00122944992798876	0.126885260945964	0.0466153635378499	0.063252049790548	0	0.0193614855600717	0	0.0889097573005791	0	0	0.032	0.181015178210412	1.01738940126075
TCGA.A6.5665.01B.03R.2302.07	0.0702239716928962	0	0.0130116627382656	0.00788960278676892	0	0.247399527348501	0.0428446069488443	0.0273088690962883	0	0	0.0976647606544193	0	0	0.14149042341571	0.0367485606171283	0.106248509610705	0	0.0252111650064131	0	0.111077188037895	0.0277769886611122	0.0451041633850522	0.093	0.11907128700207	1.03444051565719
TCGA.A6.5665.11A.01R.1653.07	0.0835378420920865	0.0260674670138301	0.0497417102516542	0.114823787034316	0	0.216275478678653	0.0335590784587401	0	0.0379117149225495	0	0	0.00410199972159099	0	0.00897907241743061	0.0216697525675279	0.211361880980482	0.0301197332942444	0.0185469252160302	0.131923767193719	0	0.0113797901571457	0	0.018	0.225638344609466	0.987915954114221
TCGA.A6.5666.01A.01R.1653.07	0.0339490477643662	0	0	0	0	0.0447191949790674	0.0321014214020394	0	0.06249262492462	0	0.0714459959956265	0	0	0.460181092997811	0.0360567451211051	0.122184435146608	0	0	0	0.0947128319042439	0.00859916210959703	0.0335574476549149	0.331	0.0381004024590869	1.12129597061585
TCGA.A6.5667.01A.21R.1723.07	0.0498909734644479	0	0.00123017555115121	0.0848329559133088	0	0.136161630946946	0.0618543162925446	0.0379269636137554	0.0190581181946398	0	0.0408577233717033	0	0	0.287235726652618	0.0375549810408077	0.119664000086458	0.00315592390764729	0.0547402703834524	0.0213161879010567	0.0205383305387623	0	0.0239817221407003	0.098	0.115367201496381	1.0442303192184
TCGA.A6.5667.11A.01R.1723.07	0.0967527969338125	0.0347378839681976	0.0130934034030338	0.118945716609362	0	0.189107430032083	0	0.0181078475075271	0.0629293092717743	0	0	0.0167810010319406	0.014634452870386	0	0.00902291636313489	0.190788830562553	0.104893541149834	0.0081042302423477	0	0.122100640054013	0	0	0.018	0.220977588447822	0.99349696590711
TCGA.A6.6137.01A.11R.1774.07	0.01731106368083	0.0141244242376338	0.00665183306609938	0.0535470027812215	0	0.250974026521233	0.0950633872551101	0.0124142361090672	0.112792060923366	0	0.00185845015009897	0.00102291987841172	0.00869391901780167	0.183841077826653	0.02273964263284	0.074165357338599	0	0.0926522504145655	0.0521483481664694	0	0	0	0.163	0.081456250437195	1.05359473146948
TCGA.A6.6138.01A.11R.1774.07	0.0696159813533811	0	0.00606527281627221	0.0546604393593497	0	0.196175602221951	0.0102786098743398	0.0346318078780058	0.0276427286885315	0	0.0181915376537597	0.00229460528142829	0	0.297085887023649	0.10283187319553	0.157250531729646	0.0193845713580381	0	0.000218339228369131	0.00367221233774788	0	0	0.045	0.16647879406918	1.03065184472938
TCGA.A6.6140.01A.11R.1774.07	0.0592755091371604	0	0.00688963495095782	0.163878312792506	0	0.101181243335209	0.0828271331305493	0.0475316667749943	0.0501069347684282	0	0.0704525769349477	0	0	0.132017463067303	0.0354329835502929	0.0627479369579306	0	0.0285803158092271	0	0.142466144167662	0	0.0166121446228314	0.121	0.103171062601509	1.04915235944407
TCGA.A6.6141.01A.11R.1774.07	0.0603960294451294	0	0.0119189866598964	0.212542921463296	0	0.11318669126481	0.0147592165285715	0.0558560896030599	0.121920214024631	0	0	0.0357434319237557	0.0165516380961952	0.0738205695310171	0.133354765000436	0.0312348341402582	0.0776243042266281	0	0.041090308092316	0	0	0	0.095	0.116670840402288	1.05103761718096
TCGA.A6.6142.01A.11R.1774.07	0.0657054355521873	0	0.0077566680445788	0	0	0.0054542927452906	0	0	0.085825982261083	0	0.0745145219418949	0	0	0.514614000828096	0.0194721958859854	0.0577668303792013	0	0	0	0.143955275171663	0.0087404789912145	0.0161943181988046	0.00600000000000001	0.300928660796695	0.993011783405503
TCGA.A6.6648.01A.11R.1774.07	0.0145543978725895	0	0.123407791909617	0.0787673818881261	0	0.281254060973353	0.0548180209375339	0	0	0	0	0.0081524531006757	0	0.0875222660794836	0.0454854089191151	0.0957671294291346	0.061681207844277	0.00282437540978287	0.145765505636312	0	0	0	0.017	0.236388399629277	0.984449571534808
TCGA.A6.6649.01A.11R.1774.07	0.0704823103643527	0	0.0678608323815621	0.124847134444124	0	0.173818279179383	0.022651246377102	0.00223962958924868	0.0619450823022838	0	0.0130086520227281	0	0.0212387911553713	0.123201237078815	0.0611300331690308	0.0725656350871953	0.0353033668844815	0.0212469032070021	0.128460866757319	0	0	0	0.016	0.246655937464112	0.979323397502855
TCGA.A6.6650.01A.11R.1774.07	0.00304748137935569	0	0.0904536387998582	0.0346520700410511	0	0.303434979243446	0.10032349791396	0.0686813802787498	0	0	0.00676977378648023	0	0	0.191352047901636	0.0564081496435708	0.101645127183184	0.0243025367935933	0	0.0189293170351148	0	0	0	0.105	0.113211227607272	1.04122008360028
TCGA.A6.6650.01A.11R.A278.07	0	0	0.0804393374153676	0	0	0.373760035739438	0.0575834466327842	0.00972745091931604	0	0	0.0266779609734875	0	0.00543549979275814	0.192939193397807	0.064487699451551	0.151105096422435	0.014031623615089	0.0017594387139789	0	0.0220532169259872	0	0	0.595	0.00247758456267879	1.08727873226367
TCGA.A6.6650.01B.02R.A277.07	0.103370755311873	0	0.123036179439158	0	0	0.394848995494626	0.0676776394644528	0	0	0	0.026715199535039	0	0	0.0275522120919405	0.0224229822435717	0.134685596296233	0.00247851163015363	0.0418029442013559	0	0.0348661216445525	0.0134256826888134	0.00711717995823121	0.0580000000000001	0.151794181679601	1.02881084958245
TCGA.A6.6651.01A.21R.1839.07	0.106236996580603	0	0.0841877780533637	0.0706835810023869	0	0.0853751456665514	0.0694254139942218	0	0.0405537826147133	0	0.00811820844355254	0	0	0.342334025018833	0.0362402754397771	0.106921625478502	0.00389354675012176	0	0.0424475315574947	0	0	0.00358208939987884	0.00800000000000001	0.283183064857962	0.974386362754882
TCGA.A6.6652.01A.11R.1774.07	0	0	0.00058179164357285	0.0527732520690422	0	0.0901654873157002	0.0847418676277992	0.0284801162271144	0.038407772847324	0	0.01917947708725	0	0	0.600331830767527	0	0.0187718779793052	0	0.0142816741271094	0	0.0522848523082556	0	0	0.108	0.112769999459398	1.10799659886057
TCGA.A6.6653.01A.11R.1774.07	0.0449371619426949	0	0.00454502228384945	0.0179574078187131	0	0.181033580951909	0.000130978708261659	0.0169280817707996	0.0231180014780226	0	0.0387401014612253	0.0454681537691178	0	0.431448467385023	0.0376344609044519	0.043431692213864	0.0177063050068079	0	0	0.0907109961516016	0	0.00620958815365762	0.024	0.200135749435168	1.02911530453414
TCGA.A6.6654.01A.21R.1839.07	0.031098556389616	0	0.00132182421422568	0.0768774943565251	0	0.0910524655681051	0.0152502735365874	0.0285615736234606	0.0438001532809088	0	0.0267220287495998	0	0	0.383752551016452	0.091175044922409	0.136970090582989	0.0148671102899364	0	0	0.0466219080247469	0	0.0119289254444389	0.005	0.339297446997074	0.954386825067094
TCGA.A6.6780.01A.11R.1839.07	0.0192782254519579	0	0.00391820662483348	0.146665751515789	0	0.0170814151955389	0.21374259331539	0.0326371488411183	0	0	0.0203348225541077	0.0466816901595013	2.2044274801736e-05	0.172795098303284	0.0972428588889622	0.174921166860511	0.0453564630646345	0	0	0	0	0.00932251494956986	0.00700000000000001	0.287082072262401	0.968388134135322
TCGA.A6.6780.01A.11R.A278.07	0.00426367410716633	0	0.00124190915154109	0.0434278322897208	0	0.00278872077145004	0.168908000815078	0.0223973698611254	0	0.0628992572829404	0	0.00697333714818254	0	0.222844270244799	0.130422505021868	0.231605340152048	0.0477377381247629	0	0.0320299864060521	0	0.00369290952807682	0.0187671490951879	0.0639999999999999	0.145265901151999	1.03694624640059
TCGA.A6.6780.01B.04R.A277.07	0.0485447728404859	0	0	0.0084346134418868	0	0.341264081841781	0.0724449471196475	0	0	0	0	0.0103665894393442	0	0.107270350756677	0.107757674027439	0.142575371102589	0	0.0213402457410405	0	0.063764931468914	0.0144050908192635	0.0618313314009319	0.023	0.202813496978551	1.00420222130278
TCGA.A6.6781.01A.22R.1928.07	0.0186443975293762	0	0.0016434022301561	0.0877349927371796	0	0.121518591604009	0	0.00654439692751611	0.0129484411706105	0	0.0688763406218073	0	0	0.467997839418451	0.0695113187167163	0.122958012359276	0.000516408305512803	0	0	0.0157025591673384	0	0.00540329921205089	0.00600000000000001	0.302867516059628	0.983337863482996
TCGA.A6.6781.01A.22R.A278.07	0.0347319919721599	0	0.00520804124640806	0.0561781257205917	0	0.130754924306612	0.0238028222449873	0	0	0.00794351311443711	0.0164982192743291	0.00215840996522044	0.00451394012879463	0.432173429274	0.0795977049701939	0.0869717218406935	0	0	0	0.0701011248832436	0	0.0493660310583286	0.013	0.255331813177517	1.00383654330689
TCGA.A6.6781.01B.06R.A277.07	0.0704282023289855	0	0.00273316661128563	0.0042536618478572	0	0.224297085262675	0	0.0140313101194221	0	0	0.0187190853516159	0	0.0158248385078241	0.105630732607917	0.0265456903938251	0.0714783571391944	0	0.0435931658158897	0	0.164158566493813	0.0163144982484657	0.22199163927123	0.021	0.210914466480498	1.0119386539236
TCGA.A6.6782.01A.11R.1839.07	0.113750320353684	0	0.0639192866241921	0.195196821620037	0	0.00361676065378197	0.0505159936509422	0	0.00308253700117247	0.00385560473633042	0	0.00440310883200053	0.0451447325720811	0.198276205970129	0.156778799948937	0.120586604836442	0.00904335862935635	0	0	0.0223897070170798	0	0.00944015755383373	0.016	0.243345937696731	0.993083161432608
TCGA.A6.A565.01A.31R.A28H.07	0.259106438926362	0	0.0233327530966401	0.0618467186919919	0.165596651440876	0.139082967475113	0.0365462378779421	0	0.00168593014269818	0	0.0389205179754944	0	0	0.119393000480542	0.0349939508795793	0.0773365841332622	0	0	0.0238087287175539	0.0136034851012459	0	0.00474603506069783	0.002	0.426333599907604	0.904861208763433
TCGA.A6.A566.01A.11R.A28H.07	0	0	0.00136990306588982	0.0267967754722569	0	0.052168362824076	0	0.0385279362474141	0.0462353414855342	0	0.0122659206393025	0	0	0.546050225761357	0.0165970380343606	0.202374789363552	0.000109091821445284	0	0	0.0555517969600547	0	0.00195281832475703	0	0.702734683589578	0.716806579636502
