Mixture	CD4_Tem	CD8_Tem_GZMK_high	CD8_Tem_GZMK_low	CD8_Tem_PD1	HLADR_CD8	MAIT	Naive_like	NK	Tex	Tgd	Treg	Tte	P-value	Correlation	RMSE
TCGA.49.6742.11A.01R.1858.07	0.115048712056816	0.0432711477615426	0.13863326338217	0.0321107180737385	0.109950291363626	0.0559354480568548	0.110995946513679	0.118016530958474	0.060239336854364	0.0604565119787069	0.0692999848401793	0.0860421081598495	0	0.685616516962864	0.76075219231401
TCGA.49.6743.01A.11R.1858.07	0.0712058352511087	0.104316142088235	0.115364549534398	0.0498637375770636	0.130597527555776	0.0775290397493567	0.121249356947933	0.0714335060642861	0.0574879371850286	0.0539821227989513	0.0539840684629025	0.0929861767849608	0	0.764930064631919	0.723488937188925
TCGA.49.6743.11A.01R.1858.07	0.0901899700064983	0.0961511475907235	0.140057787939003	0.0354123426845774	0.0787469438508011	0.0529685763660864	0.137766767222659	0.124458231770695	0.0619901176878102	0.0523115960948095	0.0654027295399908	0.0645437892463454	0	0.699194695769862	0.760781316419331
TCGA.49.6744.01A.11R.1858.07	0.0934916719682168	0.0664775745624912	0.126961311836065	0.0474466460272864	0.108269014382456	0.0659676152856736	0.111173270307731	0.0942484855345696	0.0665588531471308	0.0599016946295986	0.0700018690048862	0.0895019933138942	0	0.734087910842754	0.735839121732304
TCGA.49.6744.11A.01R.1858.07	0.101327233574584	0.0806935598781738	0.205321795938161	0.0395127683212043	0.0292305453907563	0.0541512827902401	0.169796574334068	0.104229235382138	0.0667842199956591	0.0294716466556049	0.0579677012777163	0.061513436461693	0	0.704948754251857	0.764367991607032
TCGA.49.6745.01A.11R.1858.07	0.0952617385096455	0.0443630538246952	0.131242307703647	0.0518701729897286	0.106655971639081	0.0698968558670431	0.142736527753425	0.0882981850489117	0.0802912831066746	0.0534030888231541	0.0611898524237267	0.0747909623102674	0	0.721315665998025	0.745140958083498
TCGA.49.6745.11A.01R.1858.07	0.0907833133035634	0.169220542260428	0.127375909760398	0.0384602625481518	0.0371387095071628	0.0302286791430959	0.137652119565874	0.131037421408916	0.0675223738050739	0.0376912071518123	0.0691021798422661	0.0637872817032578	0	0.681555440575623	0.774919220693411
TCGA.49.6761.01A.31R.1949.07	0.0860306129002227	0.126981497542924	0.149155376314447	0.0503250857432172	0.0448157317687473	0.0535333028896667	0.148312439301283	0.0880999927952017	0.084343454989345	0.0358121788403049	0.0678769473089206	0.0647133796057205	0	0.688494375885173	0.774259006801383
TCGA.49.6761.11A.01R.1949.07	0.0918207871867234	0.12027131928921	0.139720627043121	0.0332212597269291	0.0448259604506106	0.047334896644203	0.142952461983661	0.124779785911034	0.0771639882680183	0.0413315982483443	0.0637164733994391	0.0728608418487074	0	0.722132080019909	0.748450511524141
TCGA.49.6767.01A.11R.1858.07	0.0912301390016906	0.124126207987531	0.19398796099727	0.0553509847686119	0.0364342285492367	0.0516129872830257	0.124189542189365	0.0598754262556369	0.084253222184367	0.041882193882004	0.0631482918185575	0.0739088150827043	0	0.638169197503799	0.804023501226795
TCGA.49.AAQV.01A.11R.A39D.07	0.0773804713164292	0.0706470565041125	0.131932645779565	0.0401916659690337	0.130516490014704	0.0558277169818847	0.100719082471158	0.0608052381208916	0.0767390127094768	0.07021338050352	0.0804980493429987	0.104529190286226	0	0.756198985609882	0.719255663529198
TCGA.49.AAR0.01A.21R.A39D.07	0.0994342697824063	0.0873233438884921	0.12493097284939	0.0305732990479073	0.112380364827798	0.0413004900605246	0.0749211187100739	0.0890808015594805	0.0892864494908315	0.0781282879396878	0.0720771788189807	0.100563423024427	0	0.740599252183617	0.726715734493495
TCGA.49.AAR2.01A.11R.A39D.07	0.123849536297926	0.0559216264317071	0.145690707022189	0.049943886942869	0.165731477821735	0.0590967617494694	0.0185518449761058	0.0444851537653904	0.0705908460254223	0.080735145514528	0.0725459082288292	0.112857105223829	0	0.618748868594659	0.797401738265139
TCGA.49.AAR3.01A.11R.A41B.07	0.0943852804651898	0.0606199302519549	0.143833221490532	0.0242786693571857	0.141310790823277	0.0487807201359563	0.0693530479233714	0.0755728987322922	0.0787086087899647	0.0746613481343273	0.0743648174485254	0.114130666447423	0	0.734598216949098	0.72702732699723
TCGA.49.AAR4.01A.12R.A41B.07	0.0856200447902331	0.0734004074701921	0.180676558898507	0.0463802743954791	0.0962559297966679	0.0434435316025395	0.0949456028721174	0.0741448104151469	0.0742814195205586	0.0735964799955077	0.0570789033578157	0.100176036885235	0	0.548760496329881	0.843188141317805
TCGA.49.AAR9.01A.21R.A41B.07	0.100858373131654	0.187242641661744	0.15196489304642	0.0610241282408501	0.0284867732573708	0.0639107587082481	0.109833612385096	0.0503323124050204	0.0858527661758313	0.0226793606537306	0.0518088475981602	0.0860055327358747	0	0.602934545672674	0.823625544026213
TCGA.49.AARE.01A.11R.A41B.07	0.0628622816273119	0.0995461861222827	0.169086824866851	0.0585134321750725	0.0926742000922476	0.0535733879046672	0.0966955625341125	0.0745846304635526	0.0848731825140111	0.056695638680274	0.0730476732442794	0.0778469997753379	0	0.62076941915068	0.807493358304642
TCGA.49.AARN.01A.21R.A41B.07	0.104983646788554	0.0522447772863657	0.132258271533966	0.0470691924758722	0.136233926566648	0.064278083915452	0.100318798306336	0.0752071425604759	0.0647239957889232	0.064638863210112	0.0539409425479406	0.104102359019354	0	0.70651025868243	0.750095482719166
TCGA.49.AARO.01A.12R.A41B.07	0.0982502706605256	0.0594185648115329	0.148267702787567	0.0336365411132157	0.0876930449623993	0.0530345733206268	0.111213873810152	0.0964492236744969	0.082514280189114	0.0644123076840533	0.064069803770108	0.101039813216208	0	0.713792311273985	0.746571186193006
TCGA.49.AARQ.01A.11R.A41B.07	0.101359489716714	0.0930759181045345	0.219394745781154	0.0316118989429456	0.122679061126309	0.0424973440416968	0.0929507284476832	0.0781275601827399	0.04942066436189	0.0631960826287271	0.0416422198763001	0.0640442867893056	0	0.617032557266335	0.811379337312277
TCGA.49.AARR.01A.11R.A41B.07	0.120904308264036	0.0437200534479445	0.119223747890648	0.0456224462220228	0.112020780017486	0.0621904465849565	0.0868680181015872	0.0889829109806538	0.0746067670066357	0.0630819941825019	0.0654365064743442	0.117342020827184	0	0.678818125148331	0.763182452812482
TCGA.4B.A93V.01A.11R.A39D.07	0.105123813115986	0.0781271403937895	0.129066828299869	0.0217733495729665	0.134209821693208	0.0502735244587826	0.0955935696266471	0.0526010983788193	0.0670247744351298	0.0888827873592154	0.0704109224157095	0.106912370249877	0	0.700859206745187	0.751428586902175
TCGA.50.5044.01A.21R.1858.07	0.0863409335581542	0.0979505248689749	0.149081645364404	0.0166983467201382	0.137618334495098	0.066042953116651	0.0824141639856511	0.0644582450143305	0.0759710960077708	0.0559780751151302	0.0667894442749373	0.10065623747876	0	0.548083784233831	0.841897316075838
TCGA.50.5045.01A.01R.1628.07	0.0932267119503422	0.102623250296888	0.121119160351646	0.0189391909312485	0.139701129809351	0.0531253919204877	0.0862880553929404	0.0986336739364748	0.072952900200302	0.0536488919431953	0.0654313876478609	0.0943102556192636	0	0.748753457799715	0.723413760126212
TCGA.50.5049.01A.01R.1628.07	0.106570703382027	0.0969394005350701	0.0910467699768813	0.0441581297394835	0.136113588339806	0.0519418946536465	0.113180174631289	0.0906723087615786	0.0611470274695574	0.0503607932667447	0.0689788791884692	0.0888903300554475	0	0.627638296716495	0.798010226054412
TCGA.50.5051.01A.21R.1858.07	0.106688715053218	0.0781418013362901	0.17163721717999	0.0467940168396585	0.0938025471707676	0.052012065291321	0.0866059657614607	0.0483306353901587	0.0645420685866975	0.0668415239349385	0.0811796781550602	0.103423765300439	0	0.754727194763152	0.726533845698168
TCGA.50.5055.01A.01R.1628.07	0.0943548123727092	0.116550160461051	0.112125410460122	0.040978888454588	0.129224878744519	0.0416480732703045	0.106849771665898	0.0788498861302371	0.0775842226668924	0.0486664762693621	0.0733518088335128	0.0798156106708041	0	0.667658613032998	0.777964239140724
TCGA.50.5066.01A.01R.1628.07	0.0865046226088588	0.136286040224642	0.122124280675541	0.0303898599178882	0.151353403412168	0.0367183890133995	0.117680900143131	0.0805257380980242	0.04530928009186	0.0722700550770084	0.055120572703425	0.0657168580340553	0	0.629539905617282	0.80167424162416
TCGA.50.5066.02A.11R.2090.07	0.0928250444686635	0.071067008148193	0.154057205196829	0.0556165307184745	0.108239531867202	0.0596325840958673	0.144308163578084	0.0563827940542746	0.0476071606647435	0.0619700837983776	0.0488522053030555	0.0994416881062357	0	0.751776974460489	0.734007526049411
TCGA.50.5068.01A.01R.1628.07	0.0791863519037451	0.11663787188505	0.0932000023506749	0.0272858348973395	0.175982958236582	0.0429117054437444	0.110151449289933	0.115819103398759	0.0624432203118987	0.0565540720707764	0.0603913424409313	0.0594360877705654	0	0.617797012558132	0.802668583782792
TCGA.50.5072.01A.21R.1858.07	0.0831086303365168	0.107054314306756	0.125334948902149	0.0624167490801656	0.0802511083694297	0.0518592914710377	0.129277620375064	0.0726388773962115	0.0824435299895424	0.0450963110051864	0.0855073655722284	0.0750112531957114	0	0.641559024962929	0.795785793394276
TCGA.50.5930.01A.11R.1755.07	0.0992843904754462	0.0882762713699076	0.122638405244723	0.0398423459938411	0.122938376146115	0.0608704534877012	0.0918031304249692	0.0835268482502023	0.0744856420990157	0.0441335008833682	0.0791745923656977	0.0930260432590122	0	0.580375756395374	0.824214137102866
TCGA.50.5930.11A.01R.1755.07	0.0944322711776628	0.0786258239877067	0.144358078296858	0.0368219737904869	0.0897317808499093	0.0563007179438407	0.0843138862481971	0.13432097804544	0.0775833313594114	0.0527257711591464	0.0687622949840863	0.0820230921572544	0	0.713463357268756	0.745093110036777
TCGA.50.5931.01A.11R.1755.07	0.0761306714444504	0.176065525613133	0.174846770978367	0.0420678960526227	0.0464564088935627	0.0532644479075215	0.137677335882745	0.0293074646875736	0.0866629120752922	0.0408754752585268	0.0585157938167497	0.0781292973894554	0	0.633678629607934	0.809748587890745
TCGA.50.5931.11A.01R.1858.07	0.0886412051418373	0.109390930575019	0.133506059460686	0.0298380712268826	0.0429156616851264	0.0562299117808092	0.133243888288415	0.141014113908219	0.0737134892993694	0.0471927561092444	0.0770919032907489	0.0672220092336429	0	0.673809850137556	0.772163832182751
TCGA.50.5932.01A.11R.1755.07	0.107830765164215	0.11982152360417	0.183963122587036	0.0556476378445066	0.0437868540916026	0.0696225997784383	0.134731160156406	0.0528577416649036	0.05573555041024	0.0224098849179923	0.0732237408501029	0.0803694189303866	0	0.741247980045671	0.748905400358022
TCGA.50.5932.11A.01R.1755.07	0.0927849574560217	0.106457317022498	0.209917543154196	0.0419629521372014	0.0219315036847409	0.0541038925338929	0.124306984059644	0.142387189921881	0.0680238971072471	0.0234134866186557	0.0484534830388263	0.0662567932651957	0	0.725448131183921	0.748364547721482
TCGA.50.5933.01A.11R.1755.07	0.0875820670454952	0.0571303496311479	0.154315538405507	0.0588356138560157	0.064683040601742	0.0718259461825255	0.150872382827345	0.0921949514114603	0.0785757423941886	0.0659939200800549	0.0479740508774398	0.0700163966870782	0	0.745039366924032	0.737108327956399
TCGA.50.5933.11A.01R.1755.07	0.0826295481082827	0.0261259057077378	0.17016630692638	0.0325928216260394	0.0603986900997628	0.0577384788392844	0.153771314176309	0.141696765654205	0.0580353769323304	0.0480119248082739	0.0843701634303402	0.0844627036910546	0	0.592557388010175	0.815739576391053
TCGA.50.5935.01A.11R.1755.07	0.0916850356243988	0.0756949679019392	0.152148235415957	0.0311532461062916	0.121573660807683	0.0699720064618535	0.105057086456159	0.0818838414209138	0.0684724537419407	0.0482152770809368	0.0709688776668653	0.0831753113150608	0	0.64585617630321	0.789320867398257
